title,blurp,text,url
How to keep bias out of your AI models,"AI models are empty, neutral machines. They will acquire a bias when trained with biased data","Bias in artificial intelligence (AI) is hugely controversial these days. From image classifiers that The risk is that we will use AI to create an army of racist, sexist, foul-mouthed bots that will then come back to haunt us. This is an ethical dilemma. If AI is inherently biased, isn’t it dangerous to rely on it? Will we end up shaping our worst future?Let me clarify one thing first: AI is just a machine. We might anthropomorphize it, but it remains a machine. The process is not dissimilar from when we play with stones at the lake with our kids, and suddenly, a dull run-of-the-mill stone becomes a cute pet stone.Even when playing with your kids, we generally do not forget that a pet stone, however cute, is still just a stone. We should do the same with AI: However humanlike its conversation or its look, we should not forget that it still is just a machine.Some time ago, for example, I worked on a bot project: There are many possible speaking or writing styles. In the case of a bot, you might want it to be friendly, but not excessively so — polite and yet sometimes assertive depending on the situation. The blog post “I went for two possible styles: As part of this teacher bot project, a few months ago I implemented a simple deep learning neural network with a hidden layer of long short-term memory (LSTM) units to generate free text.The network would take a sequence of I did not build the deep learning network from scratch, but instead (following the current trend of finding existing examples on the internet) searched the The network would be trained on an appropriate set of free texts. During deployment, a trigger sentence of M=100 initial characters would be provided, and the network would then continue by itself to assemble its own free text.Just imagine a customer or user has unreasonable yet firmly rooted expectations and demands the impossible. How should I answer? How should the bot answer? The first task was to train the network to be assertive — very assertive to the limit of impolite. Where can I find a set of firm and assertive language to train my network?I ended up training my deep learning LSTM-based network on a set of rap song texts. I figured that rap songs might contain all the sufficiently assertive texts needed for the task.What I got was a very foul-mouthed network; so much so that every time I present this case study to an audience, I have to invite all minors to leave the room. You might think that I had created a sexist, racist, disrespectful — i.e., an openly biased — AI system. It seems I did.Below is one of the rap songs the network generated. The first 100 trigger characters were manually inserted; these are in red. The network-generated text is in gray. The trigger sentence is, of course, important to set the proper tone for the rest of the text. For this particular case, I started with the most boring sentence you could find in the English language: a software license description.It is interesting that, among all possible words and phrases, the neural network chose to include “paying a fee,” “expensive,” “banks,” and “honestly” in this song. The tone might not be the same, but the content tries to comply with the trigger sentence.More details about the construction, training, and deployment of this network can be found in the article “The language might not be the most elegant and formal, but it has a pleasant rhythm to it, mainly due to the rhyming. Notice that for the network to generate rhyming text, the length M of the sequence of past input samples must be sufficient. Rhyming works for M=100 but never for M=50 past characters.In an attempt to reeducate my misbehaving network, I created a new training set that included three theater pieces by Shakespeare: two tragedies (“King Lear” and “Othello”) and one comedy (“Much Ado About Nothing”). I then retrained the network on this new training set.After deployment, the network now produces Shakespearean-like text rather than a rap song — a definite improvement in terms of speech cleanliness and politeness. No more profanities! No more foul language!Again, let’s trigger the free text generation with the start of the software license text and see how Shakespeare would proceed according to our network. Below is the Shakespearean text that the network generated: in red, the first 100 trigger characters that were manually inserted; in gray, the network-generated text.Even in this case, the trigger sentence sets the tone for the next words: “thief,” “save and honest,” and the memorable “Sir, where is the patience now” all correspond to the reading of a software license. However, the speaking style is very different this time.More details about the construction, training, and deployment of this network can be found in “Now, keep in mind that the neural network that generated the Shakespearean-like text was the same neural network that generated the rap songs. Exactly the same. It just trained on a different set of data: rap songs on the one hand, Shakespeare’s theater pieces on the other. As a consequence, the free text produced is very different — as is the bias of the texts generated in production.Summarizing, I created a very foul-mouthed, aggressive, and biased AI system and a very elegant, formal, almost poetic AI system too — at least as far as speaking style goes. The beauty of it is that both are based on Indeed, an AI model is just a machine, like a pet stone is ultimately just a stone. It is a machine that adjusts its parameters (learns) on the basis of the data in the training set. Sexist data in the training set produce a sexist AI model. Racist data in the training set produce a racist AI model. Since data are created by humans, they are also often biased. Thus, the resulting AI systems will also be biased. If the goal is to have a clean, honest, unbiased model, then the training data should be cleaned and stripped of all biases before training.Rosaria Silipo is principal data scientist at —New Tech Forum provides a venue to explore and discuss emerging enterprise technology in unprecedented depth and breadth. The selection is subjective, based on our pick of the technologies we believe to be important and of greatest interest to InfoWorld readers. InfoWorld does not accept marketing collateral for publication and reserves the right to edit all contributed content. Send all inquiries to ",https://www.infoworld.com/article/3514578/how-to-keep-bias-out-of-your-ai-models.html
Artificial intelligence predictions for 2020,"Big changes in machine learning applications, tools, techniques, platforms, and standards are on the horizon","Artificial intelligenceWhat changes in core AI uses, tools, techniques, platforms, and standards are in store for the coming year? Here is what we’re likely to see in 2020.AI hardware accelerators have become a principal competitive battlefront in high tech. Even as Nvidia’s market-leading GPU-based offerings appear poised for further growth and adoption in 2020 and beyond. However, over the coming decade, various non-GPU technologies—including CPUs, ASICs, FPGAs, and neural network processing units—will increase their performance, cost, and power efficiency advantages for various edge applications. With each passing year, Nvidia will draw more competition. As the AI market matures and computing platforms vie for the distinction of being fastest, most scalable, and lowest cost in handling these workloads, industry-standard benchmarks will rise in importance. In the past year, the AI modeling frameworks are the core environments within which data scientists build and train statistically driven computational graphs. In 2020, most working data scientists will probably use some blend of As the decade proceeds, the differences between these frameworks will diminish as data scientists and other users value feature parity over strong functional differentiation. By the same token, more AI tool vendors will provide framework-agnostic modeling platforms, which may offer a new lease on life for older frameworks in danger of dying out. Accelerating the spread of open AI modeling platforms is industry adoption of several abstraction layers—such as By the decade’s end, it will become next to irrelevant which front-end modeling tool you use to build and train your machine learning model. No matter where you build your AI, the end-to-end data science pipeline will automatically format, compile, containerize, and otherwise serve it out for optimal execution anywhere from cloud to edge.This past year saw the maturation of machine learning as a service offerings from AWS, Microsoft, Google, IBM, and others. As this trend intensifies, more business users will rely on cloud providers such as these to supply more of their AI requirements without the need to maintain in-house data science teams. By the end of 2020, SaaS providers will become the predominant suppliers of Every digital business transformation initiative hinges on leveraging the best-fit machine learning models. This requires real-world experimentation in which AI-based processes test alternative machine learning models and automatically promote those that achieve the desired result. By the end of 2020, most enterprises will implement real-world experiments in every customer-facing and back-end business process. As business users flock to cloud providers for AI tooling, capabilities such as those recently launched by Neural networksAI-based natural language understanding has become astonishingly accurate. People are rapidly going hands-free on their mobiles and other devices. As conversational user interfaces gain adoption, users will generate more text through voice inputs. By the end of 2020, more user texts, tweets, and other verbal inputs will be rendered though AI-driven AI is becoming a more salient risk factor in enterprise applications. As enterprises confront an upswell in lawsuits over the socioeconomic biases, privacy violations, and other unfortunate impacts of AI-driven applications, chief legal officers will demand a complete audit trail that reveals how the machine learning models used in enterprise apps were built, trained, and governed.By the end of 2020, chief legal officers in most enterprises will require that their data science teams automatically log every step in the machine learning pipeline while also generating a plain-language explanation of how each model drives automated inferencing. As the decade proceeds, a lack of built-in transparency will become a predominant factor in denying AI project funding.Finally, we can safely assume that calls for regulation of AI-based capabilities in all products—especially those that use personally identifiable information—will grow in the coming years. Apart from the growing emphasis on AI devops transparency, it’s too early to say what impact these future mandates will have on the evolution of the underlying platforms, tools, and technologies.But it appears likely that these regulatory initiatives will only intensify in coming years, regardless of who wins the US presidential election this coming November.",https://www.infoworld.com/article/3509465/artificial-intelligence-predictions-for-2020.html
Wanted: More types of machine learning,"Now that we’re big into machine learning in the cloud, perhaps we should start thinking about how to do it better ","ML (machine learning) is handy stuff. Now that public cloud computing has made it cheap, I’m seeing all types of cloud-based applications applying this technology effectively.Basically, there are three types of machine learning.Of course, many Ph.D. theses and scholarly articles identify other types of artificial intelligence or ML as well. What I’ve listed here are the types supported by most cloud-based ML tools.The issue for me is that the ML groups I’ve mentioned are perhaps limiting. Consider a dynamic combining of all types, with adjusting the approach, type, or algorithm during the processing of the training data, either mass loads or transactions.At issue is use cases that don’t really fit these three categories. For example, we have some labeled data and unlabeled data, and we’re looking for the ML engine to identify both the data itself and patterns in the data. Most of us don’t have perfect training data, and it would be nice if the ML engine itself could sort things out for us.With a few exceptions, we have to pick supervised or unsupervised learning and only solve a portion of the problem, and we may not have the training data needed to make it useful. Moreover, we lack the ability to provide reinforcement learning as the data is used within transactional applications, such as identifying a fraudulent transaction ongoing.There are ways to create an “all of the above” approach, but it entails some pretty heavy-duty work for both the training data and the algorithms. This typically involves the typing of data, and applying the proper algorithm (type of ML) to data, both singular and groups. All this customization means that you’ll have to maintain the ML application, the data, and the means of ML processing. You don’t want to get into that business as enterprise IT.The call here is simple: It’s time to think about what’s next for ML as a larger player in the world of AI. This means finding new ways to do more dynamically, with an eye towards flexibility.",https://www.infoworld.com/article/3511938/wanted-more-types-of-machine-learning.html
Launchable applies machine learning to software testing,"Founded by Jenkins creator Kohsuke Kawaguchi, startup promises to make software testing smarter and faster","Startup Still in stealth mode, Launchable is positioned to offer “smarter” testing and “faster” devops. The goal of the company’s technology is to eliminate slow feedback from tests, allowing users to run only the meaningful subset of tests in an order that minimizes feedback delay.Currently, most software projects run tests all the time, in no particular order, the The Launchable machine learning engine learns which tests are relevant by studying past changes and test results. Information from Git repos and test results from CI systems are refined into more meaningful data and then used to train the engine. The resulting prediction can be used in many ways, depending on where Launchable is deployed in the software development cycle. Launchable can be leveraged in intelligent integration tests, pull request validation, or the local development loop.The company is seeking ",https://www.infoworld.com/article/3516292/launchable-applies-machine-learning-to-software-testing.html
Mitigating the risks of the AI black box,"If we don’t understand how machine learning works, how can we trust it? Increasing model transparency creates risks as well as rewards","Enterprises are placing their highest hopes on One of the biggest concerns around AI is that complex ML-based models often operate as “To mitigate these risks, people are starting to demand greater transparency into how machine learning operates in practice and throughout the entire workflow in which models are built, trained, and deployed. All these tools and techniques help data scientists generate “post-hoc explanations” of which particular data inputs drove which particular algorithmic inferences under various circumstances. However, To mitigate the technical risks of algorithmic transparency, enterprise data professionals should explore the In addition to these risks of a technical nature, enterprises that disclose fully how their machine learning models were built and trained may expose themselves to more lawsuits and regulatory scrutiny. Without sacrificing machine learning transparency, mitigating these broader business risks will require a data science devops practice under which post-hoc algorithmic explanations are automatically generated.Just as important, enterprises will need to continually monitor these explanations for anomalies, such as evidence that they, or the models which they purportedly describe, have been hacked. This is a critical concern, because trust in the entire AI edifice will come tumbling down if the enterprises that build and train machine learning models can’t vouch for the transparency of the models’ official documentation.",https://www.infoworld.com/article/3512060/mitigating-the-risks-of-the-ai-black-box.html
Amazon’s AutoGluon automates deep learning for devs,Amazon has launched an open source toolkit to help developers incorporate artificial intelligence in their applications,"Amazon has created an open source toolkit for Officially launched January 9, AutoGluon lets developers harness machine learning models with image, text, or tabular data sets, sans any need to manually experiment. Developers can achieve strong, predictive performance in their applications.Accessible from AutoGluon capabilities allow users to:In explaining the reasoning behind AutoGluon, Amazon said deployment of deep learning models with state-of-the-art inferencing accuracy typically has required extensive expertise. Developers have had to invest a considerable amount of time and effort into training deep learning models. Despite advancements such as the ",https://www.infoworld.com/article/3513516/amazon-s-autogluon-looks-to-make-deep-learning-easier-for-devs.html
8 misleading AI myths — and the realities behind them,With all of the hype around AI and machine learning come many factual inaccuracies. Let’s separate the truth from the fiction,"Computer sentience has been fodder for Hollywood for decades. Usually it’s for the bad, whether it’s HAL in “2001: A Space Odyssey” or the T-800 in “Terminator.” Occasionally it’s been thoughtful, like Project 2501 in “Ghost in the Shell.” Whatever the plot, few themes elicit such fear and loathing as the robot armies and superintelligent computers we get from movies and TV.The rise of Skynet aside, there are some rational questions and answers to be had. So let’s break down the myths and realities around AI and all of its offshoots, like machine learning and deep learning.This is the single greatest fear, and it is legitimate. AI is being used to automate many boring, repetitive functions in areas as diverse as customer service, data center management, and radiology. Does that mean server admins are out of a job? No, it means they are free to work on more challenging tasks. Some industries might be impacted and some workers may be displaced, but that has happened constantly and regularly. The industrial revolution of the late 1800s caused massive displacement. The car put the horse and buggy industry out of business. Early telephone calls could not be done without an operator, and AT&T had armies of them.“What will happen to people whose jobs are replaced by AI? They move on to other jobs. We’ve done that through all of human history. That’s nothing new,” said David McCall, vice president of innovation for data center operator QTS.“Based on all the work we’re doing with large companies, we’re seeing a displacement of lower level knowledge workers,” said Anthony DeLima, head of digital transformation and U.S. operations for Neoris, a digital business transformation accelerator.“AI is automating a number of tasks done by knowledge workers, operates 24/7 at a higher level of accuracy, and also provides insights and forward looking views where the customers or market are going,” DeLima says. “So the prediction level of AI is in some cases exceeding what people can do.”DeLima has a 33% rule: 33% of knowledge workers make the change easily, 33% want to make the change but require significant training to be a higher level knowledge worker, and 33% are unable to adjust or be retrained. For that last 33%, the change is so great they must move on to something else. “We project onto AI what we would do,” said McCall. “I think the smartest engine on earth is the human brain and we’re not going to build a smarter AI than the human brain. AI isn’t sentient, it isn’t conscious, and I don’t think it will get smarter than us.”There is no artificial intelligence without people; the people who create the algorithms and information that make up AI. We build it, teach it, and give it the tools to make certain decisions on our behalf, notes McCall.“Narrowly, AI can be used in some circles to make decisions faster than humans. That doesn’t mean the decisions are always right or thoughtful or always the right outcome,” McCall said. “Is AI socially aware? How do you teach AI to read the room?” Some decisions can only be made by humans.“The initial wave of AIOps did revolve our event management systems to perform noise reduction based on correlating alerts, like grouping of similar alerts,” said Ciaran Byrne, vice president of product strategy for OpsRamp, developer of AIOps software. This was a significant step forward, given that noise has long hindered the usability of event management systems. But even greater benefits are on the horizon. “The next wave has broadened to other areas of IT Operations such as automation and monitoring/observability,” Byrne said. “Use cases would include intelligent routing of tickets or automation based on learned patterns.” QTS predicts that over the next decade, there is no organization, industry, or business segment that is going to completely avoid being touched by AI. It is a risky proposition not to have an AI plan because your competition certainly will — and they will be able to respond to market changes much quicker.Jay Marwaha, CEO at SYNTASA, developer of behavioral analytics software for customer interactions and behavioral data, agrees. “The customers we deal with feel that AI is the next big thing companies must adopt and grow their top line immediately or reduce their bottom line,” he said.How much of an impact AI has depends on how those companies use AI, Marwaha added, and those that use AI to full effect do very well. “Many companies don’t understand the whole picture going into this. They see the buzzwords, hear other companies taking advantage of it,” he said. “The returns are not always that much, but in some cases, the returns are huge.”Today, radiologists are experts in the evaluation of X-rays, MRIs, CAT scans, and other medical imagery. One of the major efforts of AI is teaching image classifiers to recognize abnormalities like tumors. AI has the ability to scan millions of images to learn to interpret scans faster and more thoroughly than any human could ever achieve.However, a doctor or radiologist will still have the final call in determining a diagnosis. It’s just that a diagnosis may come in minutes instead of days or weeks.Early on, AIOps was perceived as being a “black box,” i.e. a mysterious system that generated output without providing insights into what the underlying algorithm did and why. However, over time we are seeing these solutions mature, and more “white box” approaches that are gaining trust and adoption.“While some systems don’t provide transparency, increasingly software vendors and AI systems are providing more visibility into why they did what they did,” said OpsRamp’s Byrne. “The tricky thing is to provide appropriate transparency, to not overwhelm the user, to gain their trust and understanding,” he said.Unstructured data is worse than structured data because it takes up space. To get rid of it you have to use up resources to sift through it all. For that reason, says QTS’s McCall, unstructured data for the sake of unstructured data can be worse than useless.“What the world is working on now is how do I structure and organize data to mine it and how do I build historical algorithms and paradigms,” McCall said. “A little unstructured data is okay but when we open floodgates on data points, you absolutely have to have a data lake with the ability to organize and structure it later.” All AI initiatives begin as test projects. You may get excellent results during the testing phase, but find that your model is far less accurate when you deploy it into production. That’s because AI and machine learning models must be trained on data, and that training data must be representative of the real data, or results will suffer.Note too that the training of your AI model is never complete. As soon as you put your model to use in the real world, its accuracy will begin to degrade. The speed of decline will depend on how fast the real world data changes (and customer preferences can change quickly), but sooner or later your model will have to be retrained with new data that represents the new state of the world.  “It’s a delicate task of defining your training data set. Your training data has to be the same as your production data,” said Marwaha. “That is the key to making your programs successful.” It’s a key you will need to turn to again and again throughout the lifetime of your AI model. ",https://www.infoworld.com/article/3514577/8-misleading-ai-myths-and-the-realities-behind-them.html
Launchable applies machine learning to software testing,"Founded by Jenkins creator Kohsuke Kawaguchi, startup promises to make software testing smarter and faster","Startup Still in stealth mode, Launchable is positioned to offer “smarter” testing and “faster” devops. The goal of the company’s technology is to eliminate slow feedback from tests, allowing users to run only the meaningful subset of tests in an order that minimizes feedback delay.Currently, most software projects run tests all the time, in no particular order, the The Launchable machine learning engine learns which tests are relevant by studying past changes and test results. Information from Git repos and test results from CI systems are refined into more meaningful data and then used to train the engine. The resulting prediction can be used in many ways, depending on where Launchable is deployed in the software development cycle. Launchable can be leveraged in intelligent integration tests, pull request validation, or the local development loop.The company is seeking ",https://www.infoworld.com/article/3516397/launchable-applies-machine-learning-to-software-testing.html
JetBrains taps machine learning for full-line code completion,IntelliJ IDE's 2020 roadmap also features collaborative editing and lightweight text editing,"JetBrains has laid out a 2020 roadmap for The company said the new machine learning-based code completion capabilities would make better use of the context for ranking completion suggestions and generate completion variants that go beyond a single identifier to provide full-line completion. Considered a major area of investment, full-line completion may take a while to appear in the product.JetBrains already had been exploring the use of machine learning for code completion, and some results of that research have made their way into products. IntelliJ now uses machine learning to improve the ranking of completion variants, and language plug-ins tag each produced completion variant with different attributes. IntelliJ also uses machine learning to determine which attributes contribute to item ranking so the most-relevant items are at the top of the list.In addition to machine learning based code completion, JetBrains cited a multitude of improvements to IntellIj for 2020, subject to change. These include:",https://www.infoworld.com/article/3518452/jetbrains-taps-machine-learning-for-full-line-code-completion.html
Deep learning vs. machine learning: Understand the differences,"Both machine learning and deep learning discover patterns in data, but involve dramatically different techniques","Machine learning[ Machine learning algorithmsUnsupervised learning is further divided into A classification problem is a supervised learning problem that asks for a choice between two or more classes, usually providing probabilities for each class. Leaving out neural networks and deep learning, which require a much higher level of computing resources, the most common algorithms are Naive Bayes, Decision Tree, Logistic Regression, K-Nearest Neighbors, and Support Vector Machine (SVM). You can also use ensemble methods (combinations of models), such as Random Forest, other Bagging methods, and boosting methods such as AdaBoost and XGBoost.A regression problem is a supervised learning problem that asks the model to predict a number. The simplest and fastest algorithm is linear (least squares) regression, but you shouldn’t stop there, because it often gives you a mediocre result. Other common machine learning regression algorithms (short of neural networks) include Naive Bayes, Decision Tree, K-Nearest Neighbors, LVQ (Learning Vector Quantization), LARS Lasso, Elastic Net, Random Forest, AdaBoost, and XGBoost. You’ll notice that there is some overlap between machine learning algorithms for regression and classification.A clustering problem is an unsupervised learning problem that asks the model to find groups of similar data points. The most popular algorithm is K-Means Clustering; others include Mean-Shift Clustering, DBSCAN (Density-Based Spatial Clustering of Applications with Noise), GMM (Gaussian Mixture Models), and HAC (Hierarchical Agglomerative Clustering).Dimensionality reduction is an unsupervised learning problem that asks the model to drop or combine variables that have little or no effect on the result. This is often used in combination with classification or regression. Dimensionality reduction algorithms include removing variables with many missing values, removing variables with low variance, Decision Tree, Random Forest, removing or combining variables with high correlation, Backward Feature Elimination, Forward Feature Selection, Factor Analysis, and PCA (Principal Component Analysis).Training and evaluation turn supervised learning algorithms into models by optimizing their parameter weights to find the set of values that best matches the ground truth of your data. The algorithms often rely on variants of steepest descent for their optimizers, for example stochastic gradient descent, which is essentially steepest descent performed multiple times from randomized starting points.Common refinements on stochastic gradient descent add factors that correct the direction of the gradient based on momentum, or adjust the learning rate based on progress from one pass through the data (called an There is no such thing as clean data in the wild. To be useful for machine learning, data must be aggressively filtered. For example, you’ll want to:There is a lot more you can do, but it will depend on the data collected. This can be tedious, but if you set up a data cleaning step in your To use categorical data for machine classification, you need to encode the text labels into another form. There are two common encodings.One is To use numeric data for machine regression, you usually need to normalize the data. Otherwise, the numbers with larger ranges might tend to dominate the Euclidian distance between A Part of the art of choosing features is to pick a minimum set of Some of the transformations that people use to construct new features or reduce the dimensionality of feature vectors are simple. For example, subtract The usual practice for supervised machine learning is to split the data set into subsets for The errors in the validation data set can be used to identify stopping criteria, or to drive hyperparameter tuning. Most importantly, the errors in the validation data set can help you find out whether the model has overfit the training data.Prediction against the test data set is typically done on the final model. If the test data set was never used for training, it is sometimes called the holdout data set.There are several other schemes for splitting the data. One common technique, In Python, Deep learningThe ideas for “artificial” neural networks go back to the 1940s. The essential concept is that a network of artificial neurons built out of interconnected threshold switches can learn to recognize patterns in the same way that an animal brain and nervous system (including the retina) does.The learning occurs basically by strengthening the connection between two neurons when both are active at the same time during training. In modern neural network software this is most commonly a matter of increasing the weight values for the connections between neurons using a rule called How are the neurons modeled? Each has a propagation function that transforms the outputs of the connected neurons, often with a weighted sum. The output of the propagation function passes to an activation function, which fires when its input exceeds a threshold value.In the 1940s and ’50s artificial neurons used a step activation function and were called The output of the activation function can pass to an output function for additional shaping. Often, however, the output function is the identity function, meaning that the output of the activation function is passed to the downstream connected neurons.Now that we know about the neurons, we need to learn about the common neural network topologies. In a feed-forward network, the neurons are organized into distinct layers: one input layer, In a feed-forward network with shortcut connections, some connections can jump over one or more intermediate layers. In recurrent neural networks, neurons can influence themselves, either directly or indirectly through the next layer.Supervised learning of a neural network is done just like any other machine learning: You present the network with groups of training data, compare the network output with the desired output, generate an error vector, and apply corrections to the network based on the error vector. Batches of training data that are run together before applying corrections are called epochs.For those interested in the details, back propagation uses the gradient of the error (or cost) function with respect to the weights and biases of the model to discover the correct direction to minimize the error. Two things control the application of corrections: the optimization algorithm and the learning rate variable. The learning rate variable usually needs to be small to guarantee convergence and avoid causing dead ReLU neurons.",https://www.infoworld.com/article/3512638/deep-learning-vs-machine-learning-understand-the-differences.html
How AI will improve API security,"By using AI models to continuously inspect all API activity, we can fill in the cracks left by policy-based API protections","APIs have become the crown jewels of organizations’ digital transformation initiatives, empowering employees, partners, customers, and other stakeholders to access applications, data, and business functionality across their digital ecosystem. So, it’s no wonder that hackers have increased their waves of attacks against these critical enterprise assets.Unfortunately, it looks like the problem will only worsen. Many enterprises have responded by implementing API management solutions that provide mechanisms, such as authentication, authorization, and throttling. These are must-have capabilities for controlling who accesses APIs across the API ecosystem—and how often. However, in building their internal and external API strategies, organizations also need to address the growth of more sophisticated attacks on APIs by implementing dynamic, artificial intelligence (AI) driven security.This article examines API management and security tools that organizations should incorporate to ensure security, integrity, and availability across their API ecosystems.Rule-based and policy-based security checks, which can be performed in a static or dynamic manner, are mandatory parts of any API management solution. API gateways serve as the main entry point for API access and therefore typically handle policy enforcement by inspecting incoming requests against policies and rules related to security, rate limits, throttling, etc. Let’s look closer at some static and dynamic security checks to see the additional value they bring.Static security checks do not depend on the request volume or any previous request data, since they usually validate message data against a predefined set of rules or policies. Different static security scans are performed in gateways to block SQL injection, cohesive parsing attacks, entity expansion attacks, and schema poisoning, among others.Meanwhile, static policy checks can be applied to payload scanning, header inspection, and access patterns, among others. For example, SQL injection is a common type of attack performed using payloads. If a user sends a JSON (JavaScript Object Notation) payload, the API gateway can validate this particular request against predefined JSON schema. The gateway also can limit the number of elements or other attributes in content as required to protect against harmful data or text patterns within messages.Dynamic security checks, in contrast to static security scans, are always checking against something that varies over time. Usually this involves validating request data with decisions made using existing data. Examples of dynamic checks include access token validation, anomaly detection, and throttling. These dynamic checks depend heavily on the data volume being sent to the gateway. Sometimes these dynamic checks occur outside the API gateway, and then the decisions are communicated to the gateway. Let’s look at a couple examples.Throttling and rate limiting are important for reducing the impact of attacks, because whenever attackers get access to APIs, the first thing they do is read as much data as possible. Throttling API requests — i.e., limiting access to the data — requires that we keep a count of incoming requests within a specific time window. If a request count exceeds the allocated amount at that time, the gateway can block API calls. With rate limiting, we can limit the concurrent access allowed for a given service.Authentication helps API gateways to identify each user who invokes an API uniquely. Available API gateway solutions generally support basic authentication, OAuth 2.0, JWT (JSON Web Token) security, and certificate-based security. Some gateways also provide an authentication layer on top of that for additional fine-grained permission validation, which is usually based on XACML (eXtensible Access Control Markup Language) style policy definition languages. This is important when an API contains multiple resources that need different levels of access control for each resource.Policy-based approaches around authentication, authorization, rate limiting, and throttling are effective tools, but they still leave cracks through which hackers can exploit APIs. Notably, API gateways front multiple web services, and the APIs they manage are frequently loaded with a high number of sessions. Even if we analyzed all those sessions using policies and processes, it would be difficult for a gateway to inspect every request without additional computation power.Additionally, each API has its own access pattern. So, a legitimate access pattern for one API could indicate malicious activity for a different API. For example, when someone buys items through an online shopping application, they will conduct multiple searches before making the purchase. So, a single user sending 10 to 20 requests to a search API within a short period of time can be a legitimate access pattern for a search API. However, if the same user sends multiple requests to the buying API, the access pattern could indicate malicious activity, such as a hacker trying to withdraw as much as possible using a stolen credit card. Therefore, each API access pattern needs to be analyzed separately to determine the correct response.Yet another factor is that significant numbers of attacks happen internally. Here, users with valid credentials and access to systems utilize their ability to attack those systems. Policy-based authentication and authorization capabilities are not designed to prevent these kinds of attacks. Even if we could apply more rules and policies to an API gateway to protect against the attacks described here, the additional overhead on the API gateway would be unacceptable. Enterprises cannot afford to frustrate genuine users by asking them to bear the processing delays of their API gateways. Instead, gateways need to process valid requests without blocking or slowing user API calls.To fill the cracks left by policy-based API protections, modern security teams need artificial intelligence-based API security that can detect and respond to dynamic attacks and the unique vulnerabilities of each API. By applying AI models to continuously inspect and report on all API activity, enterprises could automatically discover anomalous API activity and threats across API infrastructures that traditional methods miss.Even in cases where standard security measures are able to detect anomalies and risks, it can take months to make the discoveries. By contrast, using pre-built models based on user access patterns, an AI-driven security layer would make it possible to detect some attacks in near real time.Importantly, AI engines usually run outside of API gateways and communicate their decisions to them. Because the API gateway does not have to expend resources to process these requests, the addition of AI-security typically does not impact runtime performance.When adding AI-powered security to an API management implementation, there will be a security enforcement point and a decision point. Typically, these units are independent due to the high computational power required, but the latency should not be allowed to affect their efficiency.The API gateway intercepts API requests and applies various policies. Linked to it is the security enforcement point, which describes the attributes of each request (API call) to the decision point, requests a security decision, and then enforces that decision in the gateway. The decision point, powered by AI, continuously learns the behavior of each API access pattern, detects anomalous behaviors, and flags different attributes of the request.There should be an option to add policies to the decision point as needed and invoke these policies—which may vary from API to API—during the learning period. Any policies should be defined by the security team once the potential vulnerabilities of each API they plan to expose are thoroughly understood. However, even without support from external policies, adaptive, AI-powered decision point and enforcement point technology will eventually learn and prevent some of the complex attacks that we cannot detect with policies.Another advantage of having two separate security enforcement point and decision point components is the ability to integrate with existing API management solutions. A simple user interface enhancement and customized extension could integrate the security enforcement point to the API publisher and gateway. From the UI, the API publisher could choose whether to enable AI security for the published API, along with any special policies that needed. The extended security enforcement point would publish the request attributes to the decision point and restrict access to the API according to the decision point’s response.However, publishing events to the decision point and restricting access based on its response will take time and depend heavily on the network. Therefore, it is best implemented asynchronously with the help of a caching mechanism. This will affect the accuracy a bit, but when considering the efficiency of the gateway, adding an AI security layer will minimally contribute to the overall latency.Of course, benefits don’t come without costs. While an AI-driven security layer offers an additional level of API protection, it presents some challenges that security teams will need to address.Given the critical role of APIs in enterprises today, they increasingly are becoming targets for hackers and malicious users. Policy-based mechanisms, such as authentication, authorization, payload scanning, schema validation, throttling, and rate limiting, are baseline requirements for implementing a successful API security strategy. However, only by adding AI models to continuously inspect and report on all API activity will enterprises be protected against the most sophisticated security attacks emerging today.Sanjeewa Malalgoda is software architect and associate director of engineering at —New Tech Forum provides a venue to explore and discuss emerging enterprise technology in unprecedented depth and breadth. The selection is subjective, based on our pick of the technologies we believe to be important and of greatest interest to InfoWorld readers. InfoWorld does not accept marketing collateral for publication and reserves the right to edit all contributed content. Send all inquiries to ",https://www.infoworld.com/article/3516595/how-ai-will-improve-api-security.html
